Yorum,Puan,Tarih,Yıl,Ay
Eşkiya,1,2024-07-04 09:48:17,2024,7
Kuzzulkurt,1,2024-07-04 06:43:02,2024,7
hayatımda kullandığım (kullanamadım) en saöma kart kimliğimi en az 30 dakika tuttum ve okumadı!!,5,2024-07-04 01:47:45,2024,7
İşlem ücretleri çok yüksek tefeciye borç ödüyorum gibi hissettiriyor.,1,2024-07-03 20:30:07,2024,7
"Girişinde parmak izi yok hala numarayla giriş yapıyoruz hangi, biz 2024 teyizde siz hangi senedesiniz acaba",1,2024-07-03 18:21:40,2024,7
Şifremi unuttum diye yeni şifre oluşturmak istedim e postama link geldi paycellden giriyorum bana bu orjinal link değildir diyo sen atmışsın zaten bana linki Ayrica kazandığınız puanlarla sıkıntı çıkıyor yükleme yapmıyor Berbat bir uygulama zaman kaybı,1,2024-07-03 12:53:57,2024,7
Çok güzel yardımcı olan bir uygulama,5,2024-07-03 04:12:45,2024,7
Ben çok memnunum,5,2024-07-02 00:51:46,2024,7
Çok kötü paramda gotoi tavsiye etmem hayatımda gördüğüm en kotu kart uygulaması,5,2024-07-01 21:00:17,2024,7
Kampanyalar güzel ama ilkten kazı kazan vardı gitti onu geri getirseniz daha iyi olur salla kazan geldide kazı kazan gelmedi haylan lütfen getiriseniz güzel olur,5,2024-07-01 19:14:10,2024,7
İrenç uygulama,1,2024-07-01 15:53:32,2024,7
Paycell root kapmış ne yapmam gerek,1,2024-07-01 15:39:58,2024,7
Merhaba ben daha önce Türkcelliydim sonra Vodafone geçtim çekmiyor diye sonra Vodafone olduğum yerde çekmiyordu bidaha türcele geçtim ama paycel hesabına giriş yapmak istiyorum ama sim kart blokesi diyor yardımcı olur musunuz müşteri hizmetlerini aradım yaptık dediler hala aynı,1,2024-07-01 13:05:35,2024,7
5 veriyorum diye yorum başta dursun diye nasıl bir uygulama bu ne işimize yarıyor nede şey güncelleme olduktan sonra tamamen batık bir uygulama oldu bu sistem ne zaman düzeltme olacak,5,2024-07-01 12:08:08,2024,7
Acilen bu uygulamaya kart yapma limitini kaldırın çünkü 1 aydır bekliyorum ama 1 ay oldu hala kart açamıyorum,4,2024-07-01 07:50:41,2024,7
"Operatör değişikliği yaptım ancak sim blokeli deniyor çağrı merkezi ile çözülmüyor,niye var bu uygulama?",1,2024-07-01 02:45:34,2024,7
