Yorum,Puan,Tarih,Yıl,Ay
Yapacağınız uygulamanın ....... Sürekli atıp duruyor. Mecbur kalmasam paycell kullanmam ama mecburum.,1,2024-01-13 16:02:28,2024,1
Yorum yazmaya bile değmeyen kullanışsız bir uygulama aslında.,1,2024-01-13 13:42:38,2024,1
Uygulama güvenlik nedeniyle sonlandiriliyor hiçbir zaman kullanmadım ama dolandırıcılar kullandi,1,2024-01-13 11:33:28,2024,1
Sana diyorum ki şifremi unuttum bana şifremi değiştirmek için bı e posta gönderdiğini söylüyorsun ve o e postada şifremi istiyorsun ulan az önce sana dedim ki şifremi unuttum amk,1,2024-01-13 01:03:15,2024,1
Haftalık kazı kazan ve salla kazan kampanyalarında sürekli aynı şeyler çıkıyor ondan bir yıldız veriyorum.,1,2024-01-12 23:21:30,2024,1
Bu buygulama üzerinden dolandırıldım hesabım kopyalanmış benim gibi kaç kişi var adalet istiyorum kullanmayin,1,2024-01-12 20:51:58,2024,1
Bu dört haneli kod olmamış abi onlar olmasa biraz güzel olacak. Lütfen,5,2024-01-12 20:45:56,2024,1
Turkcellin bir başka sömürü uygulaması. Üyeliği oluştururken bir tıkla sizin haberiniz dahi olmadan düzgün bir bilgilendirme bile yapılmadan üyelik oluşturuyorlar. İptal için ise prosedürleri bitmiyor 👎👎👎,1,2024-01-12 18:04:07,2024,1
Paycel kullanmama rağmen faturama nasıl 150 tl yansıtılıyor nedenini öğrenebilrmiyim..,1,2024-01-12 16:45:51,2024,1
Hiç yorum yok,1,2024-01-12 16:35:58,2024,1
Çok iyi paycell,5,2024-01-12 11:56:08,2024,1
Çok saçma sapan uygulama olmuş turkcell ile ilgili herseyi kapatacağım kullanmayacağım artık,1,2024-01-12 06:50:32,2024,1
"Ben ilk defa bu uygulamayı görüyorum. Hiçbir şekilde ne yükleme ne para transfer işlemleri şu paycell denen şeyle işimi görmezken , birden telefon faturanın 2188 TL olduğunu gördüm. Bunun neden kaynaklandığını asla bilmiyorum. Bunun acilen çözülmesini istiyorum yoksa cidden yasal yollara başvuracağım. Benim normal faturam 120 TL. Bu ne demek benden habersiz 680 ,680 TL yüklenmiş oyun kodu birsey olmuş. Premium üyelik 21 TL yapılmış bu ne demek oluyor. Acil bilgilendirme yapılmasını istiyorum.",1,2024-01-12 02:16:52,2024,1
Berbat,1,2024-01-11 20:32:30,2024,1
Berbat bı uygulama kimseye bulamıyorsun muhattap olamıyorsun,1,2024-01-11 19:40:22,2024,1
Arkadaslar kazi kazandan sürekli 100 puan salla kazan dan 100 puan cikiyor sürekli.Milleti enayi yerine koyuyorlar.1000 puan bile birikmeden puanların günü doluyor siliniyor.hediye diye verdikleri tamamen kandirmaca.koskoca şirketler millete ali cengiz oyunlari yapiyor.yaziklar olsun sizlere .tez zamansa ülkemizin başindan yok olun gidin tarihe gömülün.,1,2024-01-11 15:09:10,2024,1
Neden tekrar tekrar şifre istiyor.,1,2024-01-11 14:28:28,2024,1
Puanlarım her defasında siliniyor,1,2024-01-11 09:13:56,2024,1
"Hiçbir işe yaramaz bomboş çözümsüz bir uygulama, yapmışlar öylece bırakmışlar hata çözmek vs yok.",1,2024-01-10 19:10:45,2024,1
işleminize devam edemiyoruz hatası bukadar berbat uygulama olamaz,1,2024-01-10 16:40:40,2024,1
Puan bile vermek istemiyom çok berbat bı uygulama,1,2024-01-10 13:33:17,2024,1
Çok güzel bir uygulama ama kapanmaya bakımında çok düşük kalıyor biraz daha ve güzel kampanyalar getirse çok daha iyi olur ama yinede elinize emeğinize sağlık,5,2024-01-10 09:19:14,2024,1
Birsuru rezillik cektiriyorsunuz keyfi davraniyorsunuz zaten muhatap olanlarinda ne cozum üretecek ne yetkisi nede hevesi var,5,2024-01-10 00:41:20,2024,1
"Siliyorum. Silmeden yazmak istedim yüklemek isteyen, düşünen falan var ise bir 100 kere daha düşünsün ve vazgeçsin bu düşüncesinden. Para kesip puan yüklemiyorlar. Bildiriyorsun 1 hafta sürüyor yüklüyor ama kullanamıyorsun kullanım hakkın dolmuş oluyor vs vs bir sürü ıvır zıvır ı var her şey de paralı parasız salla kazan var o da 100 veya 300 falan veriyor ve iş görmüyor. Diğerine kadar zamanı doluyor siliniyor falan",1,2024-01-10 00:21:51,2024,1
Hattım değiştiği için güvenlik nedeniyle hesabim dondurulmuş numarayi arayarak şifre alın diyolar şifreyi almak için gönderdigimiz linke tıklayın diyolar link uygulamaya atiyor hoopp sarbaşa saçma sapan işler,1,2024-01-10 00:09:35,2024,1
Uygulama kendi kendine paycell puanları belirliyor.1000 paycell puanım olması gerekirken 700 palcell puanım var. Düzeltin lütfen şu uygulamayı.,2,2024-01-09 22:34:22,2024,1
Kart bilgilerime ulaşımıyorum ne zaman aktif olacak,1,2024-01-09 21:56:44,2024,1
Çok kötü bir uygulama 😡😡😡😡😡,1,2024-01-09 18:08:59,2024,1
Çok güzel çalışıyor daha bu zamana kadar hiç sorun yaşamadım,5,2024-01-09 17:42:03,2024,1
berbat kartı tanımlamiyor sakın almayın aldırmayın,1,2024-01-09 17:06:04,2024,1
paycell şifremi unutmuşum şifreyi nasıl alacağım bir türlü müşteri hizmetine ulaşamıyorum,1,2024-01-09 15:35:03,2024,1
Ben boylw sacma bi sistem gormedim ulan hesqbim bloke yemis mailime gonderiyorlqr sozde ama gelmiyor ise bak,1,2024-01-09 15:11:02,2024,1
salla topla yapmaya çalışıyorum ancak bir sorun oldu vs diyor internetim flnda var yardımcı olursanız sevinirim,1,2024-01-09 14:42:25,2024,1
Çöp işe yaramıyor boşuna iniderek internetini gitmesin,1,2024-01-09 13:39:12,2024,1
Merhaba ben şifremi yenilemek istiyorum fakat e postama kod geldi ama süresi doldu,1,2024-01-09 10:58:53,2024,1
Uygulamaya giremiyorum,1,2024-01-09 10:02:06,2024,1
Arkadaşlar yüklemeyin benim faturam 130 tl geliyordu bunu yükledim paycel yüzünden 300 tl fatura ödedim sakın ve sakın yüklemeyin,1,2024-01-09 09:11:33,2024,1
Turkcell in yeni dolandırıcılık sistemi,1,2024-01-09 08:59:22,2024,1
"Şifremi unuttum diyorum e-postaya link atıyor linke tıklayınca şifrenizi sıfırlamak için önceki şifrenizi girin diyor, ulan şifremi unutmasam niye şifremi unuttum diyim mal mıyım ben. Şifreyi sıfırlamak için bile önce ki şifreyi hatırlamamız gerekiyor saçmalığa bak.",1,2024-01-09 02:14:30,2024,1
Lütfen güncelleme yapamayın hesabıma bile giriş yapamıyorum,1,2024-01-08 20:14:41,2024,1
Aylar önce turkcell i aradım paycell i kapatmak için ve müşteri temsilcisi kapandığını söylemesine rağmen hala bana fatuana yansıt bakiyeniz yetersiz diye mesaj geliyor. Sizi dava edicem ve tüm ses kayıtlarını dinletip gerekeni yaptiricam. İnsanları ne hakla hala rahatsız edersiniz,1,2024-01-08 19:40:45,2024,1
Çok iyi numarası 532,5,2024-01-08 19:31:55,2024,1
Ben hediye verilen puanları kulanamıyorum,4,2024-01-08 15:28:17,2024,1
Gerçekten berbat bir uygulama hesabımı donduruyorlar şifre yenilime olmuyo mail adresime bir numara atıyorlar o numarayı aramam gerek şifre yenileme için baya bozdu paycel eskiden ise mail adresimizin şifresini girerek şifre yenileniyodu 1 yıldız bile çok yani eskisi gibi olmalı bence berbat.Cidden paycel bozdu.,1,2024-01-08 13:12:12,2024,1
Gün geçtikçe iyice cıvıdılar kampanyaları harcamadan sonra katılmamış gibi tekrar katıl butonu açılıyor ve doğal olarak bir kazanım sağlayamıyoruz Turkcell faturasız da dahil bütün faturalardan bir buçuk lira da işlem ücreti almaya başlamışlar Bu da ayrı saçmalık uygulamayı kullanmamız için üste para vermeniz gerekiyor bizim üstte para vermemiz değil salla toplada kazı kazanda veriyor 100 puan 1 haftaya silinio zaten yavaştan by by,1,2024-01-08 09:07:07,2024,1
Arkadaşlar bu uygulamayı kullanmayın benim hesabımdan yolaadığım paramı paycell hesabıma 2 gündür yatırmadılar defalarca mail attım aradım fakat bir sonuca ulaşamadım lütfen sizde mağdur olmayın ve derhal silin yazık paranıza bunların hizmet anlayışı maalesef bukadar,1,2024-01-08 01:04:37,2024,1
Baska bankaya para aktarımı yok sadece post cihazında kare kodla ödeme yapılıyor anlaşmalı yerlerde,1,2024-01-07 23:44:44,2024,1
Hmuh,5,2024-01-07 20:46:21,2024,1
uygulama tam aradığım bir uygulama 5 üzerinden 5 veriyorummm:) :) :),5,2024-01-07 19:58:56,2024,1
Merhaba ben 2 sene önce açtım hesabı ve şifremi unuttum ve e posta istedi ve e postayı silmiştim lütfen yardım edin paycell ekibi,4,2024-01-07 14:54:55,2024,1
Güzel,4,2024-01-07 13:59:01,2024,1
Beş kuruş etmez şifreleri bilmiyorum şifre yenileme yapamıyorum müşteri hizmetlerini arıyorum şifre istiyor şifre olmadan işlem yapamam diyor,1,2024-01-07 11:32:07,2024,1
Kimlik doğrulama midir nedir cok zor ya kimligin her tarafini okuttum bu sefer nfc yok diyo baska bi secenek de koymamislar yaa insanlarin kotu telefonu olamaz mi neden herseyi zorlastirmak icin elinizden geleni yaptiniz param hesap da kaldi ne cekebiliyom ne biyere atabiliyom,1,2024-01-07 11:22:02,2024,1
En kötü anda yanımızda,5,2024-01-07 09:54:34,2024,1
bu kadar gereksiz bi uygulama yok gerçekten salla kazn 2 yıldır denerim ne çıkacak ya 100 puan nedir ya nide sıfır faizli kredi dedi ne sıfırı sıfırı silip tüm rakamlara basmışlar,1,2024-01-07 07:49:15,2024,1
Cihazınıza root işlemi uygulandığı tespit edildi.güvenlik nedeniyle oturum açma işlemi yapılamıyor falan yazıyor...ben yurt dışı kayıtlı cihazı kullanıyorum diye beni engelliyor...bütün internetten alışveriş sitelerini banka ve borsa uygulamalarını kullanabiliyorken bunların beni dışlaması tuhafff.yazık...kullanmam.kimseyede tavsiye etmemmm...çok kötüüü,1,2024-01-06 21:45:22,2024,1
Çok güzel,5,2024-01-06 20:17:04,2024,1
Başka bir bankadan para transferi geldi hesabıma kaç saattir geçmedi teknik bir sorun var diyorlar söylemiyorlar mağdur ettiniz turkcell,1,2024-01-06 19:13:34,2024,1
babadan oğula nesil,1,2024-01-06 18:58:49,2024,1
Çok iyi bankadan daha iyi indir anlarsınız,5,2024-01-06 15:12:15,2024,1
"Her gün mesaj atılmazki bıktırdınız yeter sms ,SMS yetti valla",1,2024-01-06 12:41:51,2024,1
"Para gönderiyorum bekle ki gelsin... Müşteri Hizmetleri desen Rezalet,Banka Hesabımdan Paycell e para gönderiyorum bekle bekle yok,bekle bekle yok..Fast İptal Talebi oluşturuyorum sorgu numarası ile sorgulayacak yer yok..Bu nedir Allah aşkına..",1,2024-01-06 11:06:40,2024,1
Uygulama berbat hic bir ödeme yapılmıyor müşteri hizmetleri başarısız problem çözümü yok,1,2024-01-06 10:53:45,2024,1
Güzel bir imkan ve kolaylık,5,2024-01-06 01:18:31,2024,1
Sipariş aldigim ürünü iptal ettim para ne zaman geri iade edilir,5,2024-01-05 23:55:51,2024,1
Şifremi unuttum ve blok oldu yenlemek istiyorum olmuyor,1,2024-01-05 23:30:02,2024,1
Çok boş,1,2024-01-05 21:24:38,2024,1
Uygulama da hata var uygulama içerisinde paycell kartım var buna bağlı yazan bir kartım var ama Bağlı yazan kartdan diğerine para gönderdim fakat kartım numarsı tam görünmediĞi için ve Bir ayar yada kayıt yeri olmadıĞı için parayı geri transfer de yapamıyorum para o kartda kaldı çözüm bulamadım ..Yapanlara sesleniyorum sorunu çözün kartların hepsini göremiyorum işlemde yapamıyorum kartların hepsi sanal..,2,2024-01-05 20:41:42,2024,1
Harika,5,2024-01-05 20:16:01,2024,1
Uygulama da kimlik dogrulan mıyo lütfen düzeltin,1,2024-01-05 13:02:53,2024,1
Uygulamaya giremiyorum root işlemi uygulandı diyo lütfen yardımcı olun kullanmak istiyorum uygulamayı,1,2024-01-05 13:01:34,2024,1
"Hesabımı dondurmuş şifre yenilememi istiyor. Bunun için eposta gönderiyor ama oradan da yenilemek için bir numarayı aramam gerekiyor, neden bu kadar saçma şeyler yapıyorsunuz? Gönderdiğiniz epostayla yenilesek çok mu zor? Sırf bu yüzden uzun zamandır kullanmıyorum.",1,2024-01-05 11:32:16,2024,1
"Aç mı kaldınız , kendi hattınızın fatura ödemesine de işlem ücreti alıyorsunuz REZİLLİK",5,2024-01-05 10:01:11,2024,1
Tosla daha iyi,2,2024-01-04 21:47:06,2024,1
Güzelim uygulamanın içine ettiler,1,2024-01-04 21:21:01,2024,1
Yapacanız guncellemenin varya,1,2024-01-04 21:13:59,2024,1
4 ay fizy üyelik bedava dediniz 2 aydır paycell hesabına yansıtıyorsunuz. Paycell uygulamasını sildim ve hesap ayarlarının ve bu hesapta ki kart bilgilerinin silinmesini istiyorum,1,2024-01-04 18:58:58,2024,1
Paycell kart aldım aktif edemiyorum,1,2024-01-04 15:58:57,2024,1
Bir puan verdigime sükret cok bile verdim hadi by uygulamayı siliyorum herkezinde silmesini istiyorum 🙏,1,2024-01-03 22:10:05,2024,1
berbat arayuzlu berbat bir sey. turkcellden sogudum sunun yuzunden. ne iptal ediliyo ne baska bir sey yapilabiliyo,1,2024-01-03 22:02:18,2024,1
Mesaj atıyor Turkcell haftalık 1 GB paycell den hediye diye ama indir kur hiç bir şey yok kandırmaca tüketici hakem heyetlik tamda!!!!,1,2024-01-03 15:20:18,2024,1
İbana para transferi yapılamıyor ayrıca yardım merkezinde kullanılamıyor dönüş yaparsanız sevinirim,1,2024-01-03 14:56:08,2024,1
Önce iyiydi şimdi kötü sanal karmış hiç bir işe yaramıyor,1,2024-01-03 09:21:46,2024,1
Azərbaycan numarası almıyor.. gelişdirilmesi lazım,1,2024-01-03 06:38:06,2024,1
Paycell kartta nasıl onay verebilirim,1,2024-01-03 04:42:03,2024,1
Alışveriş sitesi bildirim yolluyor onay için . Bildirim telefona gelmiyor. Uygulamaya da gelmiyor,5,2024-01-02 23:34:21,2024,1
arkadaşlar ben aldım bana 400 TL borç yazdı bir bunun sahibi lütfen sorunumu çözün,1,2024-01-02 18:05:51,2024,1
Kart aldim kartımı aktiflestirmiyo habire maksimum işlem sayısına ulaştınız diyor böyle uygulamaları neden yaparsınız düzeltin şu uygulamayı,1,2024-01-02 17:33:28,2024,1
Berbat bi uygulama kullanmanızı tavsiye etmem Geçen ay telefon faturamı ödedim bu ay faturama faturana yansıt üyelik eklenmiş(19tl) hiç bir bilgilendirme bi uyarı olmadan böyle kafalarına göre para kesiyorlar.,1,2024-01-02 17:13:55,2024,1
Hiç bu kadar dolandırıcı bir şirket görmedim. Kazan kazanda en az 5000 puan kazandım hiçbirini vermedi ve üstelik faturama yansıtıldı. 41 TL zarardayım!! Bu uygulamayı şikayette bulunun ben bulundum. Ve avukatım gereken işlemleri yapacaktır.! Bu dolandırıcılara güvenmeyin!,1,2024-01-02 13:11:13,2024,1
"Goldmaster bakım seti almak istedim.ekranda indirimli satış yazıyordu, 399 tl yi kesti ve oyun başladı! Direk satış gibi yansıtılan olay ""kupon"" olayına döndü.Sonra kuponlarım kısmında ""kupon süresi doldu"" ibaresi çıktı.Bu ibare satış sonrası hemen çıktı. Onlarca kez aradım çözüm yok.Tek yol kaldı ""tüketici mahkemesine"" gidip EMSAL KARAR çıkartıp bu ahlaksızca ticarete hak ettiği dersi vermek. 2014 ün ilk dolandırıcılığı paycell den geldi. Daha önce de ""karta aktar"" olayında haksızlıklar var!",1,2024-01-02 13:05:59,2024,1
Eskiden güzeldi yüksek limit veriyordunuz ister taksitle telefon istersekte parayı hesaba çekip ihtiyaçlarımızı karşılayabiliyorduk. Şimdi cihazlar için 1500 lira limit veriyorsunuz saçma sapan telefon mu kaldı 1500 e? Sanki 20 bin lira limit verseniz tek seferde cihaz alabileceğiz? Yine 12 ay taksitle ödeyeceğiz. Asgari ücret 17 bin TL olmuşken 2 bin lira taksit mi ödemeyeceğiz?? Tavsiye etmem ve ilk fırsatta başka operatöre geçeceğim,1,2024-01-02 11:56:23,2024,1
çok güzel olmuş,5,2024-01-02 11:04:17,2024,1
Mükemmel kalite li,5,2024-01-02 10:48:04,2024,1
Kafayı yicem 3 gündür 146 TL para var kartın içinde hiç bir harcama yapamiodun sebebini belirtmiş nerde olursa olsun red verio ve 146 TL orda boşa kaldı,1,2024-01-02 06:18:49,2024,1
Sorunumu çözdüğünüz icin tskler,5,2024-01-02 00:55:53,2024,1
Hiç bir şekilde ödeme yapamiyorum sakın kullanmayın tavsiye etmiyorum,1,2024-01-02 00:14:32,2024,1
Iyi değil,5,2024-01-02 00:09:28,2024,1
Benim bilgim yok paycell hesabı üzerinden play store uygulamasından 2 adet satın alım oldu iptal etmek istiyorum gereğinin yapılmasını istiyorum yoksa savcılık üzerinden halledeceğim mağdur oldum lütfen destek ekibi tarafından tarafıma bilgi verilmesini rica ediyorum.,1,2024-01-01 23:04:05,2024,1
Hiçbir zaman kredi vermiyor sakin indirmeyin boşa uğraşmayın bir işe yaramıyor yazilanlarla alakasi olmayan uygulama,1,2024-01-01 21:46:32,2024,1
Kötü,1,2024-01-01 19:58:32,2024,1
Bugün 50 TL tutarında para yükledim o para ile 4000 Paycell puan kazandım ama hediye puan hesabıma gönderilmedi güzel bir uygulama olabilir ama bu hata size gölge düşürüyor ya paramı verin ya da hediye mi verin arz ederim,1,2024-01-01 15:24:25,2024,1
Hic iyi değil bos uygulama,1,2024-01-01 13:33:59,2024,1
"Kimlik doğrulaması yapılmıyor hata veriyor, ibanı tek tek elle yazıyoruz. Para yüklerken kimlik doğrulaması istemiyor geri başka yere yollarken istiyor. Parayı harcayıp kurtulucam daha da bu iğrenç uygulamayı kullanmayacağım.",1,2024-01-01 12:42:09,2024,1
